"Batch.Order.ID","Market.Name","Stock.Name","Order.Type","Price","Quantity","Created.At","Quantity.Filled","GJP.Team.ID","GJP.User.ID"
17699,"1518 - When will Nicolas Maduro **vacate the office of President of Venezuela?","Not **before 1 June 2015","buy",5,50,"3/4/15 10:37",0,8,22060
17703,"1520 - Will there be a **lethal confrontation between Chinese and Indian **national military forces **before 1 June 2015?","Yes","sell",35,40,"3/4/15 10:42",0,16,22101
17705,"1519 - Will Iran purchase an Antey-2500 anti-ballistic missile system from Russia **before 10 June 2015?","Yes","buy",50,30,"3/4/15 10:43",30,16,22101
17712,"1519 - Will Iran purchase an Antey-2500 anti-ballistic missile system from Russia **before 10 June 2015?","Yes","buy",5,30,"3/4/15 10:46",0,11,22127
17713,"1519 - Will Iran purchase an Antey-2500 anti-ballistic missile system from Russia **before 10 June 2015?","Yes","buy",10,20,"3/4/15 10:46",0,11,22127
17714,"1520 - Will there be a **lethal confrontation between Chinese and Indian **national military forces **before 1 June 2015?","Yes","sell",20,50,"3/4/15 10:46",0,26,8904
17715,"1519 - Will Iran purchase an Antey-2500 anti-ballistic missile system from Russia **before 10 June 2015?","Yes","buy",15,10,"3/4/15 10:46",0,11,22127
17716,"1519 - Will Iran purchase an Antey-2500 anti-ballistic missile system from Russia **before 10 June 2015?","Yes","sell",20,10,"3/4/15 10:47",10,11,22127
17717,"1519 - Will Iran purchase an Antey-2500 anti-ballistic missile system from Russia **before 10 June 2015?","Yes","sell",30,20,"3/4/15 10:48",20,11,22127
17718,"1518 - When will Nicolas Maduro **vacate the office of President of Venezuela?","Not **before 1 June 2015","buy",70,40,"3/4/15 10:48",23,16,22101
17719,"1518 - When will Nicolas Maduro **vacate the office of President of Venezuela?","**Between 1 April and 31 May 2015","buy",30,20,"3/4/15 10:49",0,16,22101
17728,"1517 - When will the end-of-day price for the Oil Volatility Index (OVX) fall to 40 or below?","**Between 1 May and 9 June 2015","buy",35,30,"3/4/15 10:58",0,16,22101
17730,"1517 - When will the end-of-day price for the Oil Volatility Index (OVX) fall to 40 or below?","**Between 1 April and 30 April 2015","buy",20,30,"3/4/15 10:59",0,16,22101
17733,"1518 - When will Nicolas Maduro **vacate the office of President of Venezuela?","Not **before 1 June 2015","buy",10,15,"3/4/15 11:00",0,11,22127
17743,"1518 - When will Nicolas Maduro **vacate the office of President of Venezuela?","Not **before 1 June 2015","buy",15,10,"3/4/15 11:03",0,11,22127
17744,"1518 - When will Nicolas Maduro **vacate the office of President of Venezuela?","Not **before 1 June 2015","sell",20,5,"3/4/15 11:03",5,11,22127
17747,"1518 - When will Nicolas Maduro **vacate the office of President of Venezuela?","Not **before 1 June 2015","sell",25,10,"3/4/15 11:04",10,11,22127
17748,"1516 - Will voting in Nigeria's presidential **election begin on 28 March 2015?","Yes","buy",60,40,"3/4/15 11:05",10,16,22101
17749,"1518 - When will Nicolas Maduro **vacate the office of President of Venezuela?","Not **before 1 June 2015","sell",30,20,"3/4/15 11:04",20,11,22127
17750,"1520 - Will there be a **lethal confrontation between Chinese and Indian **national military forces **before 1 June 2015?","Yes","sell",50,25,"3/4/15 11:06",0,28,21941
17752,"1518 - When will Nicolas Maduro **vacate the office of President of Venezuela?","Not **before 1 June 2015","buy",60,25,"3/4/15 11:14",0,3,22176
17753,"1516 - Will voting in Nigeria's presidential **election begin on 28 March 2015?","Yes","buy",60,25,"3/4/15 11:15",6,3,22176
17758,"1519 - Will Iran purchase an Antey-2500 anti-ballistic missile system from Russia **before 10 June 2015?","Yes","buy",70,10,"3/4/15 11:19",10,2,3011
17760,"1517 - When will the end-of-day price for the Oil Volatility Index (OVX) fall to 40 or below?","Not **before 10 June 2015","sell",40,10,"3/4/15 11:18",0,11,22127
17761,"1520 - Will there be a **lethal confrontation between Chinese and Indian **national military forces **before 1 June 2015?","Yes","buy",30,10,"3/4/15 11:19",10,2,3011
17762,"1517 - When will the end-of-day price for the Oil Volatility Index (OVX) fall to 40 or below?","Not **before 10 June 2015","sell",50,20,"3/4/15 11:19",0,11,22127
17763,"1517 - When will the end-of-day price for the Oil Volatility Index (OVX) fall to 40 or below?","Not **before 10 June 2015","sell",60,30,"3/4/15 11:19",0,11,22127
17764,"1518 - When will Nicolas Maduro **vacate the office of President of Venezuela?","Not **before 1 June 2015","buy",50,10,"3/4/15 11:20",0,2,3011
17766,"1520 - Will there be a **lethal confrontation between Chinese and Indian **national military forces **before 1 June 2015?","Yes","sell",5,20,"3/4/15 11:21",0,8,22060
17767,"1520 - Will there be a **lethal confrontation between Chinese and Indian **national military forces **before 1 June 2015?","Yes","sell",5,10,"3/4/15 11:22",0,15,22161
17775,"1519 - Will Iran purchase an Antey-2500 anti-ballistic missile system from Russia **before 10 June 2015?","Yes","buy",20,10,"3/4/15 11:31",0,16,22132
17776,"1519 - Will Iran purchase an Antey-2500 anti-ballistic missile system from Russia **before 10 June 2015?","Yes","buy",25,10,"3/4/15 11:32",0,16,22132
17782,"1519 - Will Iran purchase an Antey-2500 anti-ballistic missile system from Russia **before 10 June 2015?","Yes","buy",50,10,"3/4/15 11:46",10,10,8514
17786,"1520 - Will there be a **lethal confrontation between Chinese and Indian **national military forces **before 1 June 2015?","Yes","buy",15,10,"3/4/15 11:50",10,15,10192
17788,"1520 - Will there be a **lethal confrontation between Chinese and Indian **national military forces **before 1 June 2015?","Yes","buy",12,10,"3/4/15 11:51",10,15,10192
17791,"1520 - Will there be a **lethal confrontation between Chinese and Indian **national military forces **before 1 June 2015?","Yes","buy",12,10,"3/4/15 11:51",10,15,10192
17793,"1519 - Will Iran purchase an Antey-2500 anti-ballistic missile system from Russia **before 10 June 2015?","Yes","sell",10,10,"3/4/15 11:52",10,15,10192
17813,"1520 - Will there be a **lethal confrontation between Chinese and Indian **national military forces **before 1 June 2015?","Yes","sell",10,20,"3/4/15 12:49",0,26,21918
17837,"1520 - Will there be a **lethal confrontation between Chinese and Indian **national military forces **before 1 June 2015?","Yes","sell",25,15,"3/4/15 14:04",0,17,21986
17843,"1520 - Will there be a **lethal confrontation between Chinese and Indian **national military forces **before 1 June 2015?","Yes","sell",30,30,"3/4/15 14:18",0,18,22016
17844,"1516 - Will voting in Nigeria's presidential **election begin on 28 March 2015?","Yes","sell",29,30,"3/4/15 14:19",30,18,22016
17866,"1520 - Will there be a **lethal confrontation between Chinese and Indian **national military forces **before 1 June 2015?","Yes","sell",10,20,"3/4/15 16:00",0,25,24180
17867,"1519 - Will Iran purchase an Antey-2500 anti-ballistic missile system from Russia **before 10 June 2015?","Yes","sell",45,30,"3/4/15 16:01",10,25,24180
17868,"1518 - When will Nicolas Maduro **vacate the office of President of Venezuela?","Not **before 1 June 2015","buy",70,20,"3/4/15 16:03",12,25,24180
17871,"1517 - When will the end-of-day price for the Oil Volatility Index (OVX) fall to 40 or below?","**Between 1 April and 30 April 2015","buy",30,20,"3/4/15 16:09",0,25,24180
17872,"1516 - Will voting in Nigeria's presidential **election begin on 28 March 2015?","Yes","buy",50,30,"3/4/15 16:10",0,25,24180
17876,"1516 - Will voting in Nigeria's presidential **election begin on 28 March 2015?","Yes","buy",55,50,"3/4/15 16:36",0,25,24180
17877,"1516 - Will voting in Nigeria's presidential **election begin on 28 March 2015?","Yes","buy",60,60,"3/4/15 16:38",14,25,24180
17903,"1516 - Will voting in Nigeria's presidential **election begin on 28 March 2015?","Yes","buy",45,100,"3/4/15 17:44",0,16,22132
17904,"1516 - Will voting in Nigeria's presidential **election begin on 28 March 2015?","Yes","buy",50,100,"3/4/15 17:45",0,16,22132
17906,"1516 - Will voting in Nigeria's presidential **election begin on 28 March 2015?","Yes","buy",40,100,"3/4/15 17:47",0,16,22132
17907,"1518 - When will Nicolas Maduro **vacate the office of President of Venezuela?","Not **before 1 June 2015","buy",40,100,"3/4/15 17:48",0,16,22132
17908,"1518 - When will Nicolas Maduro **vacate the office of President of Venezuela?","Not **before 1 June 2015","buy",45,100,"3/4/15 17:50",0,16,22132
17911,"1518 - When will Nicolas Maduro **vacate the office of President of Venezuela?","**Before 1 April 2015","sell",25,100,"3/4/15 18:03",0,16,22132
17913,"1516 - Will voting in Nigeria's presidential **election begin on 28 March 2015?","Yes","buy",52,100,"3/4/15 18:06",0,16,22132
17914,"1520 - Will there be a **lethal confrontation between Chinese and Indian **national military forces **before 1 June 2015?","Yes","sell",80,10,"3/4/15 18:12",0,11,22064
17917,"1518 - When will Nicolas Maduro **vacate the office of President of Venezuela?","**Before 1 April 2015","sell",30,100,"3/4/15 18:23",0,16,22132
17932,"1518 - When will Nicolas Maduro **vacate the office of President of Venezuela?","Not **before 1 June 2015","buy",50,100,"3/4/15 18:52",0,16,22132
17933,"1519 - Will Iran purchase an Antey-2500 anti-ballistic missile system from Russia **before 10 June 2015?","Yes","buy",30,50,"3/4/15 18:56",0,16,22132
17935,"1520 - Will there be a **lethal confrontation between Chinese and Indian **national military forces **before 1 June 2015?","Yes","sell",35,50,"3/4/15 19:02",0,16,22132
17936,"1520 - Will there be a **lethal confrontation between Chinese and Indian **national military forces **before 1 June 2015?","Yes","sell",40,50,"3/4/15 19:03",0,16,22132
17937,"1520 - Will there be a **lethal confrontation between Chinese and Indian **national military forces **before 1 June 2015?","Yes","sell",50,50,"3/4/15 19:03",0,16,22132
17938,"1517 - When will the end-of-day price for the Oil Volatility Index (OVX) fall to 40 or below?","**Between 1 April and 30 April 2015","buy",75,100,"3/4/15 19:11",100,22,22200
17943,"1516 - Will voting in Nigeria's presidential **election begin on 28 March 2015?","Yes","buy",48,200,"3/4/15 19:37",0,26,14240
17945,"1518 - When will Nicolas Maduro **vacate the office of President of Venezuela?","**Before 1 April 2015","buy",70,10,"3/4/15 19:49",0,2,3011
17953,"1520 - Will there be a **lethal confrontation between Chinese and Indian **national military forces **before 1 June 2015?","Yes","sell",50,25,"3/4/15 20:03",0,9,22062
17954,"1516 - Will voting in Nigeria's presidential **election begin on 28 March 2015?","Yes","buy",25,50,"3/4/15 20:05",0,9,22062
17966,"1517 - When will the end-of-day price for the Oil Volatility Index (OVX) fall to 40 or below?","**Before 1 April 2015","sell",50,10,"3/4/15 20:25",0,9,22062
17967,"1517 - When will the end-of-day price for the Oil Volatility Index (OVX) fall to 40 or below?","**Between 1 May and 9 June 2015","buy",25,25,"3/4/15 20:25",0,9,22062
17983,"1520 - Will there be a **lethal confrontation between Chinese and Indian **national military forces **before 1 June 2015?","Yes","sell",15,15,"3/4/15 23:40",0,16,6082
18002,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Between 80% and 75%, inclusive","buy",70,20,"3/11/15 10:19",10,5,22084
18003,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Below 75%","sell",25,50,"3/11/15 10:19",0,5,22084
18005,"1521 - When will *any agreement regarding Iran's nuclear program be **officially announced by Iran and the P5+1?","**Between 1 April and 9 June 2015","buy",30,10,"3/11/15 10:22",0,28,21941
18013,"1525 - Will Iran release Jason Rezaian **before 10 June 2015?","Yes","buy",40,5,"3/11/15 10:29",0,26,21930
18015,"1522 - **Between 11 March and 1 June 2015, will the People's Bank of China **officially announce that the yuan's trading band against the dollar has been widened?","No","buy",50,10,"3/11/15 10:34",0,16,22132
18016,"1521 - When will *any agreement regarding Iran's nuclear program be **officially announced by Iran and the P5+1?","**Between 1 April and 9 June 2015","buy",40,10,"3/11/15 10:34",0,30,14074
18019,"1522 - **Between 11 March and 1 June 2015, will the People's Bank of China **officially announce that the yuan's trading band against the dollar has been widened?","No","buy",55,10,"3/11/15 10:37",0,16,22132
18021,"1522 - **Between 11 March and 1 June 2015, will the People's Bank of China **officially announce that the yuan's trading band against the dollar has been widened?","Yes, by 1% or more","sell",20,10,"3/11/15 10:37",0,16,22132
18022,"1525 - Will Iran release Jason Rezaian **before 10 June 2015?","Yes","buy",40,100,"3/11/15 10:37",0,5,22118
18023,"1524 - Will Tony Abbott **vacate the office of Prime Minister of Australia **before 1 June 2015?","Yes","buy",20,20,"3/11/15 10:38",0,11,22127
18024,"1524 - Will Tony Abbott **vacate the office of Prime Minister of Australia **before 1 June 2015?","Yes","buy",30,15,"3/11/15 10:38",0,11,22127
18025,"1522 - **Between 11 March and 1 June 2015, will the People's Bank of China **officially announce that the yuan's trading band against the dollar has been widened?","Yes, by 1% or more","sell",15,10,"3/11/15 10:39",0,16,22132
18026,"1524 - Will Tony Abbott **vacate the office of Prime Minister of Australia **before 1 June 2015?","Yes","buy",40,10,"3/11/15 10:38",0,11,22127
18027,"1524 - Will Tony Abbott **vacate the office of Prime Minister of Australia **before 1 June 2015?","Yes","buy",50,5,"3/11/15 10:39",2,11,22127
18029,"1524 - Will Tony Abbott **vacate the office of Prime Minister of Australia **before 1 June 2015?","Yes","sell",55,5,"3/11/15 10:39",0,11,22127
18030,"1524 - Will Tony Abbott **vacate the office of Prime Minister of Australia **before 1 June 2015?","Yes","sell",60,10,"3/11/15 10:40",0,11,22127
18031,"1524 - Will Tony Abbott **vacate the office of Prime Minister of Australia **before 1 June 2015?","Yes","sell",70,20,"3/11/15 10:40",0,11,22127
18032,"1524 - Will Tony Abbott **vacate the office of Prime Minister of Australia **before 1 June 2015?","Yes","sell",75,30,"3/11/15 10:40",0,11,22127
18035,"1525 - Will Iran release Jason Rezaian **before 10 June 2015?","Yes","buy",10,30,"3/11/15 10:43",0,11,22127
18037,"1525 - Will Iran release Jason Rezaian **before 10 June 2015?","Yes","buy",20,20,"3/11/15 10:43",0,11,22127
18038,"1525 - Will Iran release Jason Rezaian **before 10 June 2015?","Yes","buy",40,10,"3/11/15 10:43",0,11,22127
18045,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Between 80% and 75%, inclusive","buy",50,15,"3/11/15 10:46",0,6,22151
18046,"1521 - When will *any agreement regarding Iran's nuclear program be **officially announced by Iran and the P5+1?","**Between 1 April and 9 June 2015","buy",35,50,"3/11/15 10:46",0,6,22151
18047,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Above 80%","buy",10,100,"3/11/15 10:46",0,4,4355
18048,"1525 - Will Iran release Jason Rezaian **before 10 June 2015?","Yes","buy",25,10,"3/11/15 10:48",0,1,14767
18049,"1521 - When will *any agreement regarding Iran's nuclear program be **officially announced by Iran and the P5+1?","**Between 1 April and 9 June 2015","buy",35,30,"3/11/15 10:48",0,4,4355
18050,"1522 - **Between 11 March and 1 June 2015, will the People's Bank of China **officially announce that the yuan's trading band against the dollar has been widened?","No","buy",60,10,"3/11/15 10:48",0,16,22132
18051,"1521 - When will *any agreement regarding Iran's nuclear program be **officially announced by Iran and the P5+1?","Not **before 10 June 2015","buy",15,70,"3/11/15 10:48",0,4,4355
18054,"1522 - **Between 11 March and 1 June 2015, will the People's Bank of China **officially announce that the yuan's trading band against the dollar has been widened?","No","buy",62,10,"3/11/15 10:50",0,16,22132
18056,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Between 80% and 75%, inclusive","buy",40,10,"3/11/15 10:50",0,1,14767
18062,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Above 80%","buy",50,30,"3/11/15 10:53",0,11,22127
18064,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Above 80%","buy",60,20,"3/11/15 10:54",0,11,22127
18067,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Above 80%","buy",70,10,"3/11/15 10:54",0,11,22127
18068,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Below 75%","sell",70,30,"3/11/15 10:55",0,11,22127
18069,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Below 75%","sell",60,20,"3/11/15 10:55",0,11,22127
18070,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Below 75%","sell",50,10,"3/11/15 10:56",0,11,22127
18071,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Below 75%","sell",30,5,"3/11/15 10:56",0,11,22127
18072,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Below 75%","buy",10,20,"3/11/15 10:57",0,11,22127
18073,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Below 75%","buy",15,10,"3/11/15 10:57",0,11,22127
18074,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Above 80%","buy",40,10,"3/11/15 11:03",0,16,22132
18075,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Above 80%","buy",50,10,"3/11/15 11:04",0,16,22132
18076,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Above 80%","buy",55,10,"3/11/15 11:06",0,16,22132
18077,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Above 80%","buy",60,10,"3/11/15 11:07",0,16,22132
18078,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Between 80% and 75%, inclusive","sell",40,10,"3/11/15 11:08",10,16,22132
18080,"1522 - **Between 11 March and 1 June 2015, will the People's Bank of China **officially announce that the yuan's trading band against the dollar has been widened?","No","buy",10,50,"3/11/15 11:10",0,11,22127
18081,"1522 - **Between 11 March and 1 June 2015, will the People's Bank of China **officially announce that the yuan's trading band against the dollar has been widened?","No","buy",20,40,"3/11/15 11:10",0,11,22127
18082,"1522 - **Between 11 March and 1 June 2015, will the People's Bank of China **officially announce that the yuan's trading band against the dollar has been widened?","No","buy",30,30,"3/11/15 11:11",0,11,22127
18083,"1521 - When will *any agreement regarding Iran's nuclear program be **officially announced by Iran and the P5+1?","Not **before 10 June 2015","buy",60,10,"3/11/15 11:12",0,16,22132
18084,"1522 - **Between 11 March and 1 June 2015, will the People's Bank of China **officially announce that the yuan's trading band against the dollar has been widened?","No","sell",50,20,"3/11/15 11:11",0,11,22127
18085,"1522 - **Between 11 March and 1 June 2015, will the People's Bank of China **officially announce that the yuan's trading band against the dollar has been widened?","No","sell",60,30,"3/11/15 11:12",0,11,22127
18086,"1522 - **Between 11 March and 1 June 2015, will the People's Bank of China **officially announce that the yuan's trading band against the dollar has been widened?","No","sell",70,40,"3/11/15 11:12",0,11,22127
18087,"1522 - **Between 11 March and 1 June 2015, will the People's Bank of China **officially announce that the yuan's trading band against the dollar has been widened?","No","sell",90,50,"3/11/15 11:13",0,11,22127
18138,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Below 75%","buy",70,10,"3/11/15 13:52",10,2,3011
18139,"1524 - Will Tony Abbott **vacate the office of Prime Minister of Australia **before 1 June 2015?","Yes","buy",65,10,"3/11/15 13:52",10,2,3011
18140,"1521 - When will *any agreement regarding Iran's nuclear program be **officially announced by Iran and the P5+1?","Not **before 10 June 2015","buy",60,5,"3/11/15 13:52",0,2,3011
18145,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Above 80%","buy",65,10,"3/11/15 14:02",0,6,9111
18202,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Below 75%","buy",10,10,"3/11/15 15:12",0,15,10192
18211,"1521 - When will *any agreement regarding Iran's nuclear program be **officially announced by Iran and the P5+1?","Not **before 10 June 2015","buy",10,10,"3/11/15 15:33",0,15,10192
18212,"1521 - When will *any agreement regarding Iran's nuclear program be **officially announced by Iran and the P5+1?","Not **before 10 June 2015","buy",10,10,"3/11/15 15:37",0,15,10192
18213,"1522 - **Between 11 March and 1 June 2015, will the People's Bank of China **officially announce that the yuan's trading band against the dollar has been widened?","No","buy",8,5,"3/11/15 15:38",0,15,10192
18214,"1521 - When will *any agreement regarding Iran's nuclear program be **officially announced by Iran and the P5+1?","Not **before 10 June 2015","buy",15,5,"3/11/15 15:39",0,15,10192
18215,"1524 - Will Tony Abbott **vacate the office of Prime Minister of Australia **before 1 June 2015?","Yes","buy",5,5,"3/11/15 15:40",0,15,10192
18216,"1525 - Will Iran release Jason Rezaian **before 10 June 2015?","Yes","buy",13,6,"3/11/15 15:40",0,15,10192
18217,"1521 - When will *any agreement regarding Iran's nuclear program be **officially announced by Iran and the P5+1?","**Before 1 April 2015","sell",20,20,"3/11/15 15:52",0,26,21918
18218,"1521 - When will *any agreement regarding Iran's nuclear program be **officially announced by Iran and the P5+1?","**Between 1 April and 9 June 2015","sell",15,10,"3/11/15 15:52",10,26,21918
18220,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Above 80%","buy",10,10,"3/11/15 15:57",0,26,21918
18221,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Below 75%","sell",10,10,"3/11/15 15:57",10,26,21918
18278,"1525 - Will Iran release Jason Rezaian **before 10 June 2015?","Yes","sell",10,10,"3/11/15 19:52",10,26,21954
18279,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Below 75%","buy",10,100,"3/11/15 19:54",0,26,21954
18280,"1522 - **Between 11 March and 1 June 2015, will the People's Bank of China **officially announce that the yuan's trading band against the dollar has been widened?","No","buy",10,100,"3/11/15 19:54",0,26,21954
18281,"1521 - When will *any agreement regarding Iran's nuclear program be **officially announced by Iran and the P5+1?","Not **before 10 June 2015","buy",10,100,"3/11/15 19:55",0,26,21954
18282,"1525 - Will Iran release Jason Rezaian **before 10 June 2015?","Yes","buy",60,50,"3/11/15 19:55",17,25,24180
18295,"1524 - Will Tony Abbott **vacate the office of Prime Minister of Australia **before 1 June 2015?","Yes","buy",20,30,"3/11/15 20:09",0,25,24180
18296,"1524 - Will Tony Abbott **vacate the office of Prime Minister of Australia **before 1 June 2015?","Yes","sell",30,30,"3/11/15 20:09",30,25,24180
18301,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Above 80%","buy",80,50,"3/11/15 20:12",0,25,24180
18302,"1521 - When will *any agreement regarding Iran's nuclear program be **officially announced by Iran and the P5+1?","**Between 1 April and 9 June 2015","buy",50,50,"3/11/15 20:13",0,25,24180
18310,"1525 - Will Iran release Jason Rezaian **before 10 June 2015?","Yes","sell",60,25,"3/11/15 20:49",25,16,22101
18311,"1524 - Will Tony Abbott **vacate the office of Prime Minister of Australia **before 1 June 2015?","Yes","sell",60,25,"3/11/15 20:50",0,16,22101
18312,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Above 80%","buy",70,40,"3/11/15 20:53",0,16,22101
18313,"1521 - When will *any agreement regarding Iran's nuclear program be **officially announced by Iran and the P5+1?","**Between 1 April and 9 June 2015","buy",60,30,"3/11/15 21:02",10,16,22101
18331,"1524 - Will Tony Abbott **vacate the office of Prime Minister of Australia **before 1 June 2015?","Yes","buy",50,50,"3/11/15 22:56",18,29,24184
18333,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Above 80%","buy",60,100,"3/11/15 22:57",0,29,24184
18334,"1525 - Will Iran release Jason Rezaian **before 10 June 2015?","Yes","buy",60,50,"3/11/15 23:00",18,29,24184
18335,"1522 - **Between 11 March and 1 June 2015, will the People's Bank of China **officially announce that the yuan's trading band against the dollar has been widened?","No","buy",60,50,"3/11/15 23:01",0,29,24184
18338,"1523 - What will be the lowest public approval rating for Russian President Vladimir Putin, according to the Levada Center, **between 11 March and 1 June 2015?","Above 80%","buy",80,40,"3/11/15 23:54",0,23,4184
18342,"1522 - **Between 11 March and 1 June 2015, will the People's Bank of China **officially announce that the yuan's trading band against the dollar has been widened?","No","buy",70,30,"3/11/15 23:57",0,23,4184
18361,"1530 - What percentage of the popular vote will the United Kingdom Independence Party (UKIP) earn in the 7 May 2015 **elections?","More than 15%","buy",35,50,"3/18/15 10:19",0,7,22004
18377,"1530 - What percentage of the popular vote will the United Kingdom Independence Party (UKIP) earn in the 7 May 2015 **elections?","Between 10% and 15%, inclusive","buy",50,60,"3/18/15 10:25",0,11,22127
18378,"1530 - What percentage of the popular vote will the United Kingdom Independence Party (UKIP) earn in the 7 May 2015 **elections?","Between 10% and 15%, inclusive","buy",70,50,"3/18/15 10:26",0,11,22127
18379,"1530 - What percentage of the popular vote will the United Kingdom Independence Party (UKIP) earn in the 7 May 2015 **elections?","Between 10% and 15%, inclusive","buy",75,40,"3/18/15 10:26",0,11,22127
18380,"1529 - Will the government of Afghanistan and any faction of Afghanistan's Taliban participate in **official talks **before 10 June 2015?","Yes","buy",40,40,"3/18/15 10:26",0,7,22004
18381,"1526 - **Between 18 March and 1 June 2015, which country (or countries) will **officially announce that it will join the Asian Infrastructure Investment Bank (AIIB)?","Australia","buy",10,10,"3/18/15 10:27",0,15,10192
18385,"1527 - **Between 18 March and 1 May 2015, will the European Commission, the European Central Bank, or the IMF agree to release any bailout funds to Greece?","Yes","sell",10,5,"3/18/15 10:29",5,15,10192
18391,"1528 - What will be the lowest end-of-day close for the euro-dollar exchange rate **between 18 March and 9 June 2015?","$0.95 or less","buy",5,5,"3/18/15 10:30",0,15,10192
18393,"1528 - What will be the lowest end-of-day close for the euro-dollar exchange rate **between 18 March and 9 June 2015?","$0.95 or less","buy",30,30,"3/18/15 10:29",10,7,22004
18394,"1529 - Will the government of Afghanistan and any faction of Afghanistan's Taliban participate in **official talks **before 10 June 2015?","Yes","sell",6,5,"3/18/15 10:30",5,15,10192
18395,"1528 - What will be the lowest end-of-day close for the euro-dollar exchange rate **between 18 March and 9 June 2015?","Less than $1.00 but more than $0.95","buy",30,30,"3/18/15 10:30",0,7,22004
18396,"1530 - What percentage of the popular vote will the United Kingdom Independence Party (UKIP) earn in the 7 May 2015 **elections?","Less than 10%","buy",9,6,"3/18/15 10:31",0,15,10192
18397,"1528 - What will be the lowest end-of-day close for the euro-dollar exchange rate **between 18 March and 9 June 2015?","More than $1.04","sell",50,50,"3/18/15 10:30",0,7,22004
18398,"1527 - **Between 18 March and 1 May 2015, will the European Commission, the European Central Bank, or the IMF agree to release any bailout funds to Greece?","Yes","sell",50,20,"3/18/15 10:31",20,7,22004
18400,"1529 - Will the government of Afghanistan and any faction of Afghanistan's Taliban participate in **official talks **before 10 June 2015?","Yes","buy",65,25,"3/18/15 10:32",0,6,22151
18405,"1528 - What will be the lowest end-of-day close for the euro-dollar exchange rate **between 18 March and 9 June 2015?","Less than $1.00 but more than $0.95","buy",30,20,"3/18/15 10:32",0,6,22151
18406,"1528 - What will be the lowest end-of-day close for the euro-dollar exchange rate **between 18 March and 9 June 2015?","More than $1.04","sell",30,20,"3/18/15 10:32",0,6,22151
18409,"1529 - Will the government of Afghanistan and any faction of Afghanistan's Taliban participate in **official talks **before 10 June 2015?","Yes","buy",30,10,"3/18/15 10:33",0,4,4355
18410,"1526 - **Between 18 March and 1 June 2015, which country (or countries) will **officially announce that it will join the Asian Infrastructure Investment Bank (AIIB)?","Australia","buy",50,30,"3/18/15 10:34",0,11,22127
